reliability,smoothed_reliability,latency,smoothed_latency,deriv,rolling_vol,mean_deriv,predicted_degradation_step,actual_degradation_step,lead_time,fast_J,robust_J
0.9996552467346191,0.99967054413888,2.420799999991452e-05,0.00010996853226881229,-3.824351065162546e-06,3.466818800076104e-05,-7.4087309703818605e-06,,,,0.0003689612653807739,0.00021669795590217866
0.9998332858085632,0.9997030924728167,2.4124999999930452e-05,9.279982581503593e-05,3.254833393673273e-05,2.2099241981279056e-05,5.7316837417609175e-06,,,,0.00019083919143669803,0.00011668568820200065
0.9997913837432861,0.9997207507269106,3.0332999999993504e-05,8.030646065202746e-05,1.7658254093833037e-05,2.2714876311528627e-05,6.230435189191752e-06,,,,0.0002389492567138607,0.00018696442449939177
0.9994206428527832,0.9996607291520851,2.5875000000175064e-05,6.942016852165698e-05,-6.002157482543069e-05,2.3540500699732643e-05,5.074947211425318e-06,,,,0.0006052321472169719,0.00017251863516243304
0.9996781945228577,0.9996642222262397,2.495899999988005e-05,6.0527934817301596e-05,3.493074154592435e-06,2.410953117309542e-05,-2.0292527410870066e-06,,,,0.00034676447714221403,9.878213137803904e-05
0.9996957778930664,0.9996705333596051,2.441699999988778e-05,5.3305747853818835e-05,6.311133365355381e-06,2.2380744241634513e-05,-2.1558549834210792e-09,,,,0.00032863910693348153,0.00020280405044559302
0.9996610879898071,0.9996686442856455,2.35410000000158e-05,4.735279828305823e-05,-1.889073959593368e-06,2.2497733023072466e-05,-6.889637434248641e-06,,,,0.0003624530101928869,0.00036853438150030726
0.9998172521591187,0.9996983658603402,2.4124999999930452e-05,4.2707238626432676e-05,2.972157469471881e-05,2.3179507679339715e-05,-4.476973314071486e-06,,,,0.0002068728408812781,0.00023890709304796864
0.9997662305831909,0.9997119388049105,2.3915999999957194e-05,3.8948990901137585e-05,1.3572944570272583e-05,2.079601682200682e-05,1.0241930565069169e-05,,,,0.0002576854168090392,5.8895042602591374e-05
0.9998020529747009,0.9997299616388686,2.366700000000499e-05,3.589259272091107e-05,1.80228339581312e-05,2.4494747466584297e-05,1.3147882525776922e-05,,,,0.00022161402529907726,0.00025671027719109674
0.9998540878295898,0.9997547868770129,2.3540999999793755e-05,3.3422274176687606e-05,2.4825238144288164e-05,3.0215164814470368e-05,1.6850703481563478e-05,,,,0.00016945317040995,0.00027896720504760886
0.9998517036437988,0.9997741702303701,2.3625000000082608e-05,3.146281934136661e-05,1.9383353357160793e-05,3.789105436435981e-05,2.110518894491431e-05,,,,0.00017192135620125448,0.0001637104266967171
0.9997038245201111,0.9997601010883184,2.3709000000149416e-05,2.991205547312317e-05,-1.4069142051709171e-05,4.11803682212306e-05,1.2347045595628714e-05,,,,0.00031988447988906543,0.00017676986712644727
0.99989253282547,0.9997865874357487,2.3540999999793755e-05,2.8637844378457288e-05,2.6486347430298984e-05,4.356259982355975e-05,1.4929726167633995e-05,,,,0.00013100817452982305,0.000308590713500978
0.9997392296791077,0.9997771158844204,2.366700000000499e-05,2.764367550276683e-05,-9.471551328243955e-06,4.173431600805367e-05,9.430849110358962e-06,,,,0.000284437320892339,0.00014087529009998434
0.9993875622749329,0.9996992051625229,2.6082999999843537e-05,2.7331540402182174e-05,-7.79107218975561e-05,3.816108887765429e-05,-1.111634289800989e-05,,,,0.0006385207250669822,0.00022498130398562743
0.9997491836547852,0.9997092008609754,2.5500000000011624e-05,2.6965232321748065e-05,9.995698452502921e-06,3.251536446183946e-05,-1.2993873878941465e-05,,,,0.0002763163452148554,0.00014016512698367123
0.9995825886726379,0.9996838784233079,2.695899999993756e-05,2.6963985857385967e-05,-2.5322437667507636e-05,3.460041185641741e-05,-1.5244533002101156e-05,,,,0.0004443703273619981,9.19685972289308e-05
0.99985671043396,0.9997184448254384,2.3666000000144294e-05,2.6304388685937634e-05,3.456640213050921e-05,3.414942524563145e-05,-1.3628522062059113e-05,,,,0.00016695556604018336,0.00014891566085806218
0.9996436834335327,0.9997034925470573,2.3708000000066676e-05,2.5785110948763443e-05,-1.4952278381108464e-05,3.576190001641045e-05,-1.4724667472632014e-05,,,,0.00038002456646735183,0.00016282138024914516
0.9997234344482422,0.9997074809272943,2.470900000006715e-05,2.5569888759024185e-05,3.988380237074374e-06,3.618260778406776e-05,1.6551529542940812e-06,,,,0.00030127455175787965,0.0002944339941099994
0.9998241662979126,0.9997308180014179,2.4041999999946384e-05,2.5264311007208625e-05,2.3337074123608303e-05,3.335287253639765e-05,4.323428088515158e-06,,,,0.00019987570208734873,0.00030920436459336287
0.9998372793197632,0.999752110265087,2.379199999991144e-05,2.496984880574919e-05,2.1292263669092648e-05,3.265380183850594e-05,1.3646368355835215e-05,,,,0.00018651268023672785,0.0002651985321044936
0.9998384118080139,0.9997693705736724,2.3541999999876495e-05,2.4684279044574654e-05,1.72603085853984e-05,2.9785790596303197e-05,1.0185149646813052e-05,,,,0.00018513019198596048,0.0001309701045837386
0.9998202323913574,0.9997795429372095,2.383399999983382e-05,2.451422323562649e-05,1.01723635370643e-05,3.021534099451012e-05,1.5210078030447604e-05,,,,0.00020360160864241195,0.00021418977011089524
0.9997795224189758,0.9997795388335629,2.312500000001272e-05,2.4236378588503737e-05,-4.1036466447152975e-09,3.276656870205626e-05,1.4411581253703787e-05,,,,0.00024360258102418264,0.0003126616665038995
0.9996838569641113,0.9997604024596726,2.3709000000149416e-05,2.4130902870832874e-05,-1.9136373890282776e-05,3.2586963182992195e-05,5.916891650925571e-06,,,,0.0003398520358888213,0.00016505137997446795
0.9992433190345764,0.9996569857746533,2.3250000000141213e-05,2.3954722296694543e-05,-0.00010341668501923085,3.7693847914690595e-05,-1.9024898086739128e-05,,,,0.0007799309654237252,0.0004651605339049958
0.9993480443954468,0.9995951974988121,2.3375000000047663e-05,2.3838777837365167e-05,-6.17882758412458e-05,5.6711326590146446e-05,-3.4834614972067965e-05,,,,0.0006753306045532703,0.00010820013027967867
0.9993957877159119,0.9995553155422321,2.3209000000079527e-05,2.371282226990804e-05,-3.9881956580001265e-05,7.605920938124166e-05,-4.484547899548108e-05,,,,0.0006274212840882143,0.000227470024475096
0.9998623132705688,0.9996167150878994,2.312500000001272e-05,2.359525781592898e-05,6.139954566730665e-05,8.092071538765724e-05,-3.2564749132690805e-05,,,,0.00016081172943116506,0.0001970530509949331
0.9997910261154175,0.999651577293403,2.3875000000117552e-05,2.3651206252766694e-05,3.48622055036385e-05,8.135433706398051e-05,-2.176503325390655e-05,,,,0.00023284888458263708,0.00035254975527965193
0.9998369216918945,0.9996886461731014,2.345800000003173e-05,2.3612565002219703e-05,3.706887969834316e-05,7.882851296077876e-05,6.3320796896082495e-06,,,,0.00018653630810550048,8.462710952761299e-05
0.9999067187309265,0.9997322606846664,2.3541999999876495e-05,2.3598452001751064e-05,4.3614511564982195e-05,7.559182708941432e-05,2.7412637170853847e-05,,,,0.00011682326907336282,0.0001485584980163157
0.9998769164085388,0.9997611918294409,2.2833999999916088e-05,2.344556160138407e-05,2.893114477453551e-05,7.338274749773778e-05,4.1175257441761205e-05,,,,0.00014591759146109773,5.380548495481641e-05
0.9998141527175903,0.9997717840070708,2.3375000000047663e-05,2.343144928111679e-05,1.0592177629886734e-05,7.235829141720321e-05,3.101378383427722e-05,,,,0.00020922228240971563,0.00032767724627680295
0.9997054934501648,0.9997585258956896,2.3083000000090337e-05,2.33617594249115e-05,-1.3258111381198034e-05,7.214908697891247e-05,2.1389720457309914e-05,,,,0.0003175895498352954,0.00020225625973524508
0.9997087121009827,0.9997485631367483,2.358400000002092e-05,2.3406207539933385e-05,-9.962758941273187e-06,7.456784952165943e-05,1.1983392729386643e-05,,,,0.0003148718990173549,0.000239610767364562
0.9997936487197876,0.9997575802533563,2.3292000000063595e-05,2.3383366031959428e-05,9.017116607945574e-06,7.014497186945972e-05,5.06391373797932e-06,,,,0.00022964328021246594,8.57419931334924e-05
0.9997859597206116,0.9997632561468074,2.3583000000160226e-05,2.342329282559959e-05,5.675893451129177e-06,5.117972049832028e-05,4.1286347329805295e-07,,,,0.00023762327938858796,0.00028248990231327653
0.9995776414871216,0.9997261332148702,2.300000000010627e-05,2.3338634260500927e-05,-3.7122931937139114e-05,3.6427829685219185e-05,-9.130158440107116e-06,,,,0.00044535851287852424,0.0002719469034118127
0.9999175071716309,0.9997644080062225,2.3416999999970045e-05,2.3354307408394754e-05,3.827479135221079e-05,2.3848427110256402e-05,1.1764221065746483e-06,,,,0.00010590982836911067,8.47405281068081e-05
0.9996738433837891,0.9997462950817358,2.31669999999351e-05,2.3316845926702823e-05,-1.8112924486612947e-05,1.3868581096729417e-05,-4.5361100249330376e-07,,,,0.0003493236162108726,9.562934094242692e-05
0.999932587146759,0.9997835534947406,2.31669999999351e-05,2.328687674134928e-05,3.725841300472599e-05,1.4709503407261212e-05,5.194648276862779e-06,,,,9.05798532409019e-05,0.00012374057043462727
0.9993027448654175,0.999687391768876,2.3375000000047663e-05,2.330450139308896e-05,-9.616172586457417e-05,2.5716610776101284e-05,-1.517287558627789e-05,,,,0.0007206301345825672,0.0001590861247864339
0.9997680187225342,0.9997035171596077,2.3207999999996787e-05,2.3285201114470528e-05,1.6125390731702716e-05,2.817054030917606e-05,-4.523211052509523e-06,,,,0.0002551892774658171,0.00018056719226056117
0.9997634291648865,0.9997154995606635,2.3375000000047663e-05,2.3303160891585957e-05,1.1982401055821157e-05,2.88881704809881e-05,-9.78168911178745e-06,,,,0.00025994583511357305,0.00037218331127930604
0.999431312084198,0.9996586620653705,2.3333999999985977e-05,2.330932871326596e-05,-5.683749529306059e-05,3.743155357028344e-05,-1.752660327307698e-05,,,,0.0005920219158019879,0.00013190540676877305
0.9999557137489319,0.9997180724020828,2.2959000000044583e-05,2.3239262970621687e-05,5.9410336712306666e-05,3.645061925782375e-05,-1.3096218531560843e-05,,,,6.724525106815982e-05,0.00017544119281009962
0.9999486804008484,0.9997641940018359,2.304200000002865e-05,2.319981037650308e-05,4.6121599753146114e-05,3.6545692476552116e-05,1.536044659198321e-05,,,,7.436159915163998e-05,8.943748110956662e-05
0.9996426105499268,0.9997398773114541,2.3166000000074405e-05,2.3193048301217348e-05,-2.4316690381831485e-05,3.675365143444216e-05,7.272030369276372e-06,,,,0.0003805554500733166,0.00017693030892940165
0.9998015761375427,0.9997522170766718,2.3499999999954113e-05,2.3254438640964705e-05,1.2339765217750376e-05,3.571828265581629e-05,7.343503201662216e-06,,,,0.0002219238624572295,9.650024777219102e-05
0.9996583461761475,0.9997334428965671,2.31669999999351e-05,2.3236950912758785e-05,-1.8774180104763616e-05,3.522612541415688e-05,1.4956166239321612e-05,,,,0.00036482082385247416,0.000305909969512852
0.9996060729026794,0.9997079688977896,2.3499999999954113e-05,2.3289560730197853e-05,-2.5473998777503226e-05,2.965840568662359e-05,-2.0207008586403674e-06,,,,0.00041742709732051075,0.0003829659612732961
0.9998782873153687,0.9997420325813055,2.312500000001272e-05,2.3256648584160827e-05,3.4063683515883625e-05,2.8511639046415298e-05,-4.432284106092865e-06,,,,0.00014483768463136037,0.00023763486135863765
0.9998173713684082,0.9997571003387261,2.333300000012528e-05,2.3271918867353717e-05,1.5067757420661465e-05,2.926858794554731e-05,3.4446054544057247e-06,,,,0.00020596163159192216,0.0002738296241759919
0.9994860887527466,0.9997028980215303,2.3207999999996787e-05,2.325913509388233e-05,-5.420231719577284e-05,3.0078767974798124e-05,-9.863811028298919e-06,,,,0.0005371192472534148,0.000321203967865058
0.9996324777603149,0.9996888139692873,2.3083000000090337e-05,2.3223908075123933e-05,-1.4084052243013012e-05,2.3886227705944806e-05,-8.925785455948798e-06,,,,0.00039060523968514893,0.00026087225341786535
0.9995380640029907,0.9996586639760281,2.300000000010627e-05,2.31791264601204e-05,-3.0149993259231955e-05,3.2214546985535154e-05,-9.860984352294544e-06,,,,0.0004849359970093836,0.00014503101004015306
0.9995920062065125,0.999645332422125,2.3915999999957194e-05,2.3326501168087763e-05,-1.3331553903039861e-05,3.702616534957066e-05,-1.9340031836079242e-05,,,,0.000431909793487506,0.00031520729409795223
0.9998262524604797,0.9996815164297961,2.2957999999961842e-05,2.325280093446258e-05,3.618400767102514e-05,3.690299026522856e-05,-1.5116781786006506e-05,,,,0.00019670553952022551,0.00027481950778196484
0.9994579553604126,0.9996368042159195,2.312500000001272e-05,2.322724074757261e-05,-4.4712213876585416e-05,3.894720665560766e-05,-1.321876112216902e-05,,,,0.0005651696395874151,0.00010430845623776719
0.9996938109397888,0.9996482055606934,2.2957999999961842e-05,2.3173392598050457e-05,1.1401344773953603e-05,3.9028377894585144e-05,-8.121681718775698e-06,,,,0.0003291470602111435,0.0002325482332152795
0.9998364448547363,0.9996858534195021,2.333300000012528e-05,2.3205314078465423e-05,3.7647858808664836e-05,3.839520573883774e-05,5.4378886948036605e-06,,,,0.00018688814526379716,0.00041721523666371496
0.9997462630271912,0.99969793534104,2.300000000010627e-05,2.3164251262793595e-05,1.2081921537898666e-05,3.3819461075933966e-05,1.0520583782991367e-05,,,,0.00027673697280894416,0.0002162223512574002
0.9998359084129333,0.9997255299554187,2.3834000000055866e-05,2.3298201010246052e-05,2.7594614378734228e-05,2.7360790231050354e-05,8.802705124533183e-06,,,,0.00018792558706670626,0.0001340149646911204
0.9998921751976013,0.9997588590038553,2.333300000012528e-05,2.33051608082219e-05,3.332904843655893e-05,3.631221460293802e-05,2.4410957587162053e-05,,,,0.00013115780239880692,0.00020027772503650176
0.9995940923690796,0.9997259056769001,2.312500000001272e-05,2.3269128646580066e-05,-3.295332695518738e-05,3.856646795628437e-05,1.5540023241333856e-05,,,,0.0004290326309204229,0.00015543742752077705
0.9997894167900085,0.9997386078995218,2.2874999999977774e-05,2.3190302917259608e-05,1.270222262172993e-05,4.022599897904121e-05,1.0550896003946875e-05,,,,0.00023345820999143285,0.0002765844842833598
0.9996382594108582,0.9997185382017891,2.3250000000141213e-05,2.3202242333835933e-05,-2.0069697732716385e-05,3.7165004202547e-05,4.1205721498238645e-06,,,,0.0003849905891419869,0.00016295340347283194
0.999833345413208,0.999741499644073,2.3209000000079527e-05,2.3203593867084653e-05,2.296144228386421e-05,3.823629953354328e-05,3.1939377308498607e-06,,,,0.00018986358679207171,0.00021752786273188107
0.9997682571411133,0.999746851143481,2.304099999994591e-05,2.3171075093656908e-05,5.3514994080572365e-06,3.1463391556343006e-05,-2.4015720748504775e-06,,,,0.00025478385888666466,6.04756469726464e-05
0.999148964881897,0.9996272738911642,2.2999999999884224e-05,2.3136860074902374e-05,-0.00011957725231681593,3.639806838550384e-05,-1.9726357147176186e-05,,,,0.0008740351181029116,0.000261158462707467
0.9993069767951965,0.9995632144719708,2.3749999999989058e-05,2.325948805991971e-05,-6.405941919340741e-05,5.860621275998875e-05,-3.5078685510203654e-05,,,,0.0007167732048034559,0.0001690738447264195
0.9997855424880981,0.9996076800751963,2.3749999999989058e-05,2.335759044793358e-05,4.446560322546311e-05,6.545923738632681e-05,-2.2171625318567755e-05,,,,0.00023820751190184453,0.00016872926330568916
0.9998760223388672,0.9996613485279304,2.3083000000090337e-05,2.3302672358364935e-05,5.3668452734134675e-05,6.533633494734333e-05,-1.6030223228513664e-05,,,,0.00014706066113290284,0.0003420711517334585
0.9998374581336975,0.9996965704490839,2.429199999998133e-05,2.3500537886688215e-05,3.522192115346101e-05,6.121654399071671e-05,-1.0056138879432907e-05,,,,0.00018683386630247156,0.00018528584307864193
0.9995647668838501,0.9996702097360373,2.420799999991452e-05,2.3642030309333478e-05,-2.6360713046624795e-05,5.954761369531912e-05,8.587168974605319e-06,,,,0.00045944111614981686,0.0001743610534667983
0.9995700120925903,0.9996501702073479,2.3749999999989058e-05,2.3663624247464596e-05,-2.003952868934178e-05,5.6243308112577644e-05,1.7391147075418444e-05,,,,0.000453737907409657,0.0001458104286193862
0.9998288750648499,0.9996859111788483,2.3499999999954113e-05,2.36308993979625e-05,3.5740971500386465e-05,5.414355624508263e-05,1.5646220730403115e-05,,,,0.0001946249351501006,0.00014686014938347647
0.9995908737182617,0.9996669036867311,2.3917000000039934e-05,2.368811951837799e-05,-1.9007492117251168e-05,4.7875986219239796e-05,1.1110317601259466e-06,,,,0.0004330432817383212,0.00013382410430895497
0.9997401833534241,0.9996815596200698,2.416700000007488e-05,2.378389561471737e-05,1.4655933338714178e-05,3.8864946417276064e-05,-3.00216580282342e-06,,,,0.0002839836465760026,0.00028432583236703834
0.9998518824577332,0.9997156241876024,2.3415999999887305e-05,2.371031649175136e-05,3.406456753263232e-05,4.233526314407988e-05,9.082890313028002e-06,,,,0.000171533542266733,0.0001384020805359487
0.9997605681419373,0.9997246129784695,2.366599999992225e-05,2.3701453193385538e-05,8.988790867081597e-06,3.186106286469422e-05,1.4888554224312677e-05,,,,0.0002630978580626664,0.00019455544662472235
0.9994561672210693,0.9996709238269895,2.366599999992225e-05,2.3694362554692882e-05,-5.3689151479963115e-05,2.2587564081545497e-05,-2.997470371757238e-06,,,,0.0005674987789305863,0.00041773284130863786
0.9998676180839539,0.9997102626783825,2.3499999999954113e-05,2.3655490043745132e-05,3.933885139295601e-05,2.2798038327130885e-05,8.671798330284198e-06,,,,0.0001558819160460967,0.00019425163269048973
0.9995675683021545,0.999681723803137,2.3499999999954113e-05,2.362439203498693e-05,-2.8538875245454065e-05,2.2627128258307307e-05,3.283661345054867e-08,,,,0.0004559316978454131,0.0003407002449036245
0.999449610710144,0.9996353011845385,2.358299999993818e-05,2.3616113627977184e-05,-4.642261859855168e-05,2.7026649417666e-05,-1.6064600612786252e-05,,,,0.0005739722898558952,0.00031354392224125505
0.9995507001876831,0.9996183809851674,2.3375000000047663e-05,2.356789090239128e-05,-1.6920199371051048e-05,3.202595344070577e-05,-2.124639866041278e-05,,,,0.0004726748123169422,0.00012782866305527385
0.9998214244842529,0.9996589896849846,2.358400000002092e-05,2.357111272191721e-05,4.060869981714621e-05,3.247040493119367e-05,-2.3868284009909145e-06,,,,0.00020215951574709123,0.00019803012066654802
0.9997684955596924,0.9996808908599262,2.8042000000061407e-05,2.446529017754605e-05,2.1901174941607593e-05,3.2330952760155164e-05,-5.874363691260598e-06,,,,0.0002595464403076786,0.00015605447424316132
0.999673068523407,0.9996793263926225,2.5291999999899062e-05,2.4630632142016656e-05,-1.564467303705186e-06,3.231210604985673e-05,-4.79482102910822e-07,,,,0.00035222347659291664,0.00032932564163212774
0.9993610978126526,0.9996156806766285,2.48339999999736e-05,2.4671305713608045e-05,-6.364571599393187e-05,3.439585210785823e-05,-3.924101581986861e-06,,,,0.0006637361873473857,0.00014804352151509548
0.9997908473014832,0.9996507140015995,2.4000000000024002e-05,2.453704457089124e-05,3.503332497101219e-05,2.884557737347907e-05,6.466603286425787e-06,,,,0.0002331526985168697,0.0001257410354613686
0.9997474551200867,0.9996700622252971,2.4457999999949465e-05,2.4521235656702886e-05,1.9348223697535083e-05,2.8814745484204758e-05,2.214508062503562e-06,,,,0.00027700287991327954,0.00027058032226556783
0.9998155832290649,0.9996991664260507,2.4249999999836902e-05,2.4466988525329693e-05,2.9104200753637954e-05,2.70207552025152e-05,3.6551132249096343e-06,,,,0.0002086667709348955,0.0004186208877563491
0.999741792678833,0.9997076916766072,2.3625000000082608e-05,2.4298590820280276e-05,8.52525055650144e-06,3.014475125765985e-05,5.673056796950959e-06,,,,0.0002818323211670748,0.0002608768116150184
0.9997972249984741,0.9997255983409807,2.3874999999895508e-05,2.4213872656203325e-05,1.7906664373512626e-05,3.4164567052707436e-05,2.198353287043986e-05,,,,0.00022665000152577441,0.0003601122894285602
0.9998514652252197,0.9997507717178287,2.3749999999989058e-05,2.4121098124960473e-05,2.5173376847931195e-05,3.688746662773357e-05,2.001154324582366e-05,,,,0.0001722847747802625,0.00023394130288689752
0.9998806118965149,0.999776739753566,2.4000000000024002e-05,2.409687849997318e-05,2.596803573728934e-05,4.496841498991177e-05,2.1335505653774513e-05,,,,0.00014338810348513142,0.0001151384319151294
0.9985947012901306,0.999540332060879,2.3958999999962316e-05,2.4069302799971006e-05,-0.00023640769268695738,6.492744391550159e-05,-3.176687303434456e-05,,,,0.001429257709869347,0.00010122036361703834
0.999555230140686,0.9995433116768405,2.366700000000499e-05,2.3988842239977805e-05,2.9796159615180784e-06,7.708857614455533e-05,-3.2875999953341226e-05,,,,0.00046843685931396983,0.00018921319198605957
0.9995299577713013,0.9995406408957327,2.3957999999879576e-05,2.3982673791958163e-05,-2.67078110782748e-06,8.505730279029492e-05,-3.699148904960925e-05,,,,0.00049400022869861,9.250048083475626e-05
0.9998048543930054,0.9995934835951873,2.3500000000176158e-05,2.3886139033601765e-05,5.284269945460274e-05,8.741606131168227e-05,-3.145762452827494e-05,,,,0.00021864560699480506,6.940429724133779e-05
0.9996271133422852,0.9996002095446069,2.3292000000063595e-05,2.376731122689413e-05,6.725949419639221e-06,8.86972961582983e-05,-3.5306041791804965e-05,,,,0.00039617865771490735,0.00020066553897102324
0.9996950030326843,0.9996191682422225,2.3207999999996787e-05,2.3655448981514663e-05,1.895869761558977e-05,8.729978887532049e-05,1.5767236268704464e-05,,,,0.0003282049673156706,7.85648078918122e-05
0.999686062335968,0.9996325470609717,2.3834000000055866e-05,2.3691159185222906e-05,1.3378818749187893e-05,8.431512110606275e-05,1.784707682623843e-05,,,,0.0003377716640320383,0.00023302383786028003
0.9996641278266907,0.9996388632141155,2.3207999999996787e-05,2.3594527348177683e-05,6.3161531438371554e-06,7.853226999465078e-05,1.9644463676571355e-05,,,,0.00035908017330932296,0.0001662912635802538
0.9992279410362244,0.9995566787785374,2.341700000019209e-05,2.3559021878580567e-05,-8.218443557816979e-05,6.798117525216163e-05,-7.36096332998315e-06,,,,0.0007954759637758269,0.0002561096725464118
0.9996879696846008,0.9995829369597502,2.3209000000079527e-05,2.3489017502880362e-05,2.625818121282375e-05,3.62486193252255e-05,-3.454516971346244e-06,,,,0.00033523931539924945,0.00018532274990845643
0.9995648860931396,0.9995793267864281,2.300000000010627e-05,2.3391214002325545e-05,-3.610173322066146e-06,3.322466249852677e-05,-7.968291158877428e-06,,,,0.00045811390686045783,0.00027965350723246907
0.999331533908844,0.9995297682109114,2.3375000000047663e-05,2.338797120186997e-05,-4.955857551669496e-05,3.5261518695186195e-05,-2.0555770012054e-05,,,,0.0006918410911560535,0.00010668082809450752
0.999405562877655,0.9995049271442602,2.304200000002865e-05,2.3318776961501707e-05,-2.4841066651237753e-05,4.113255055068475e-05,-2.6787213971068978e-05,,,,0.0006174791223449994,0.00019672584170526974
0.9997361302375793,0.9995511677629241,2.370799999984463e-05,2.3396621569170294e-05,4.624061866387308e-05,4.208340463812493e-05,-1.1022031226604057e-06,,,,0.00028757776242049893,0.00010533887481689597
0.9999287128448486,0.999626676779309,2.3499999999954113e-05,2.341729725532706e-05,7.550901638497809e-05,4.408366878080333e-05,8.747963911770463e-06,,,,9.47871551513213e-05,0.00024527197610479945
0.9997042417526245,0.9996421897739722,2.4000000000024002e-05,2.3533837804266446e-05,1.5512994663180457e-05,4.648929006099831e-05,1.2572597508819783e-05,,,,0.0003197582473755123,0.00015237852096561255
0.9999209046363831,0.9996979327464545,2.345800000003173e-05,2.3518670243419505e-05,5.5742972482231146e-05,5.634039539301092e-05,3.3632907108605006e-05,,,,0.00010255336361697509,6.430748385621854e-05
0.9996523857116699,0.9996888233394976,2.4124999999930452e-05,2.3639936194721696e-05,-9.109406956864241e-06,6.22628627429445e-05,3.677923904747971e-05,,,,0.0003717392883300086,0.00044756534976198026
0.9993142485618591,0.9996139083839699,2.3625000000082608e-05,2.3636948955793877e-05,-7.4914955527694e-05,6.099898988695206e-05,1.2548124209166289e-05,,,,0.0007093764381409517,9.590952700788691e-05
0.9995027780532837,0.9995916823178328,2.3792000000133484e-05,2.36679591646618e-05,-2.2226066137109868e-05,6.078508955966061e-05,-6.9988922952513025e-06,,,,0.0005210139467164421,0.00024716172009275894
0.999424159526825,0.9995581777596313,2.4041999999946384e-05,2.3742767331718718e-05,-3.3504558201502554e-05,6.191683261759933e-05,-1.6802402868187906e-05,,,,0.0005998824731749952,0.00014439752178962983
0.9995644688606262,0.9995594359798303,2.3957999999879576e-05,2.378581386535089e-05,1.2582201990296582e-06,5.910218549835463e-05,-2.7699353324828203e-05,,,,0.00045948913937365887,0.00011797482699593687
0.999957263469696,0.9996390014778036,2.3874999999895508e-05,2.3803651092259814e-05,7.956549797327739e-05,4.967789200716878e-05,-9.964372338799876e-06,,,,6.661153030385059e-05,0.00011084010678086287
0.99991774559021,0.9996947503002849,2.3625000000082608e-05,2.3767920873824377e-05,5.574882248127189e-05,4.935319943454708e-05,1.61683832629933e-05,,,,0.00010587940979012167,0.0001733301698609857
0.9995912313461304,0.999674046509454,2.3708000000066676e-05,2.3755936699072838e-05,-2.070379083085605e-05,5.093414727158166e-05,1.6472838324244066e-05,,,,0.0004324766538696956,4.9668369110023036e-05
0.9997552037239075,0.9996902779523448,2.3874999999895508e-05,2.3779749359237375e-05,1.6231442890757286e-05,5.3497573362425287e-05,2.6420038542696034e-05,,,,0.0002686712760924248,0.00016158226412965604
0.9999151229858398,0.9997352469590438,2.345800000003173e-05,2.371539948739625e-05,4.496900669903603e-05,5.842642508202354e-05,3.516219584269731e-05,,,,0.00010833501416018798,0.00015520479965203116
